ID,A,B,C,D,r
56387,5,10,7,5,4
56388,5,10,7,5,5
56389,5,10,7,5,6
56390,5,10,7,5,7
56391,5,10,7,5,8
56392,5,10,7,6,1
56393,5,10,7,6,2
56394,5,10,7,6,3
56395,5,10,7,6,4
56396,5,10,7,6,5
56397,5,10,7,6,6
56398,5,10,7,6,7
56399,5,10,7,6,8
56400,5,10,8,1,1
56401,5,10,8,1,2
56402,5,10,8,1,3
56403,5,10,8,1,4
56404,5,10,8,1,5
56405,5,10,8,1,6
56406,5,10,8,1,7
56407,5,10,8,1,8
56408,5,10,8,2,1
56409,5,10,8,2,2
56410,5,10,8,2,3
56411,5,10,8,2,4
56412,5,10,8,2,5
56413,5,10,8,2,6
56414,5,10,8,2,7
56415,5,10,8,2,8
56416,5,10,8,3,1
56417,5,10,8,3,2
56418,5,10,8,3,3
56419,5,10,8,3,4
56420,5,10,8,3,5
56421,5,10,8,3,6
56422,5,10,8,3,7
56423,5,10,8,3,8
56424,5,10,8,4,1
56425,5,10,8,4,2
56426,5,10,8,4,3
56427,5,10,8,4,4
56428,5,10,8,4,5
56429,5,10,8,4,6
56430,5,10,8,4,7
56431,5,10,8,4,8
56432,5,10,8,5,1
56433,5,10,8,5,2
56434,5,10,8,5,3
56435,5,10,8,5,4
56436,5,10,8,5,5
56437,5,10,8,5,6
56438,5,10,8,5,7
56439,5,10,8,5,8
56440,5,10,8,6,1
56441,5,10,8,6,2
56442,5,10,8,6,3
56443,5,10,8,6,4
56444,5,10,8,6,5
56445,5,10,8,6,6
56446,5,10,8,6,7
56447,5,10,8,6,8
56448,5,10,9,1,1
56449,5,10,9,1,2
56450,5,10,9,1,3
56451,5,10,9,1,4
56452,5,10,9,1,5
56453,5,10,9,1,6
56454,5,10,9,1,7
56455,5,10,9,1,8
56456,5,10,9,2,1
56457,5,10,9,2,2
56458,5,10,9,2,3
56459,5,10,9,2,4
56460,5,10,9,2,5
56461,5,10,9,2,6
56462,5,10,9,2,7
56463,5,10,9,2,8
56464,5,10,9,3,1
56465,5,10,9,3,2
56466,5,10,9,3,3
56467,5,10,9,3,4
56468,5,10,9,3,5
56469,5,10,9,3,6
56470,5,10,9,3,7
56471,5,10,9,3,8
56472,5,10,9,4,1
56473,5,10,9,4,2
56474,5,10,9,4,3
56475,5,10,9,4,4
56476,5,10,9,4,5
56477,5,10,9,4,6
56478,5,10,9,4,7
56479,5,10,9,4,8
56480,5,10,9,5,1
56481,5,10,9,5,2
56482,5,10,9,5,3
56483,5,10,9,5,4
56484,5,10,9,5,5
56485,5,10,9,5,6
56486,5,10,9,5,7
56487,5,10,9,5,8
56488,5,10,9,6,1
56489,5,10,9,6,2
56490,5,10,9,6,3
56491,5,10,9,6,4
56492,5,10,9,6,5
56493,5,10,9,6,6
56494,5,10,9,6,7
56495,5,10,9,6,8
56496,5,10,10,1,1
56497,5,10,10,1,2
56498,5,10,10,1,3
56499,5,10,10,1,4
56500,5,10,10,1,5
56501,5,10,10,1,6
56502,5,10,10,1,7
56503,5,10,10,1,8
56504,5,10,10,2,1
56505,5,10,10,2,2
56506,5,10,10,2,3
56507,5,10,10,2,4
56508,5,10,10,2,5
56509,5,10,10,2,6
56510,5,10,10,2,7
56511,5,10,10,2,8
56512,5,10,10,3,1
56513,5,10,10,3,2
56514,5,10,10,3,3
56515,5,10,10,3,4
56516,5,10,10,3,5
56517,5,10,10,3,6
56518,5,10,10,3,7
56519,5,10,10,3,8
56520,5,10,10,4,1
56521,5,10,10,4,2
56522,5,10,10,4,3
56523,5,10,10,4,4
56524,5,10,10,4,5
56525,5,10,10,4,6
56526,5,10,10,4,7
56527,5,10,10,4,8
56528,5,10,10,5,1
56529,5,10,10,5,2
56530,5,10,10,5,3
56531,5,10,10,5,4
56532,5,10,10,5,5
56533,5,10,10,5,6
56534,5,10,10,5,7
56535,5,10,10,5,8
56536,5,10,10,6,1
56537,5,10,10,6,2
56538,5,10,10,6,3
56539,5,10,10,6,4
56540,5,10,10,6,5
56541,5,10,10,6,6
56542,5,10,10,6,7
56543,5,10,10,6,8
56544,5,10,11,1,1
56545,5,10,11,1,2
56546,5,10,11,1,3
56547,5,10,11,1,4
56548,5,10,11,1,5
56549,5,10,11,1,6
56550,5,10,11,1,7
56551,5,10,11,1,8
56552,5,10,11,2,1
56553,5,10,11,2,2
56554,5,10,11,2,3
56555,5,10,11,2,4
56556,5,10,11,2,5
56557,5,10,11,2,6
56558,5,10,11,2,7
56559,5,10,11,2,8
56560,5,10,11,3,1
56561,5,10,11,3,2
56562,5,10,11,3,3
56563,5,10,11,3,4
56564,5,10,11,3,5
56565,5,10,11,3,6
56566,5,10,11,3,7
56567,5,10,11,3,8
56568,5,10,11,4,1
56569,5,10,11,4,2
56570,5,10,11,4,3
56571,5,10,11,4,4
56572,5,10,11,4,5
56573,5,10,11,4,6
56574,5,10,11,4,7
56575,5,10,11,4,8
56576,5,10,11,5,1
56577,5,10,11,5,2
56578,5,10,11,5,3
56579,5,10,11,5,4
56580,5,10,11,5,5
56581,5,10,11,5,6
56582,5,10,11,5,7
56583,5,10,11,5,8
56584,5,10,11,6,1
56585,5,10,11,6,2
56586,5,10,11,6,3
56587,5,10,11,6,4
56588,5,10,11,6,5
56589,5,10,11,6,6
56590,5,10,11,6,7
56591,5,10,11,6,8
56592,5,10,12,1,1
56593,5,10,12,1,2
56594,5,10,12,1,3
56595,5,10,12,1,4
56596,5,10,12,1,5
56597,5,10,12,1,6
56598,5,10,12,1,7
56599,5,10,12,1,8
56600,5,10,12,2,1
56601,5,10,12,2,2
56602,5,10,12,2,3
56603,5,10,12,2,4
56604,5,10,12,2,5
56605,5,10,12,2,6
56606,5,10,12,2,7
56607,5,10,12,2,8
56608,5,10,12,3,1
56609,5,10,12,3,2
56610,5,10,12,3,3
56611,5,10,12,3,4
56612,5,10,12,3,5
56613,5,10,12,3,6
56614,5,10,12,3,7
56615,5,10,12,3,8
56616,5,10,12,4,1
56617,5,10,12,4,2
56618,5,10,12,4,3
56619,5,10,12,4,4
56620,5,10,12,4,5
56621,5,10,12,4,6
56622,5,10,12,4,7
56623,5,10,12,4,8
56624,5,10,12,5,1
56625,5,10,12,5,2
56626,5,10,12,5,3
56627,5,10,12,5,4
56628,5,10,12,5,5
56629,5,10,12,5,6
56630,5,10,12,5,7
56631,5,10,12,5,8
56632,5,10,12,6,1
56633,5,10,12,6,2
56634,5,10,12,6,3
56635,5,10,12,6,4
56636,5,10,12,6,5
56637,5,10,12,6,6
56638,5,10,12,6,7
56639,5,10,12,6,8
56640,5,10,13,1,1
56641,5,10,13,1,2
56642,5,10,13,1,3
56643,5,10,13,1,4
56644,5,10,13,1,5
56645,5,10,13,1,6
56646,5,10,13,1,7
56647,5,10,13,1,8
56648,5,10,13,2,1
56649,5,10,13,2,2
56650,5,10,13,2,3
56651,5,10,13,2,4
56652,5,10,13,2,5
56653,5,10,13,2,6
56654,5,10,13,2,7
56655,5,10,13,2,8
56656,5,10,13,3,1
56657,5,10,13,3,2
56658,5,10,13,3,3
56659,5,10,13,3,4
56660,5,10,13,3,5
56661,5,10,13,3,6
56662,5,10,13,3,7
56663,5,10,13,3,8
56664,5,10,13,4,1
56665,5,10,13,4,2
56666,5,10,13,4,3
56667,5,10,13,4,4
56668,5,10,13,4,5
56669,5,10,13,4,6
56670,5,10,13,4,7
56671,5,10,13,4,8
56672,5,10,13,5,1
56673,5,10,13,5,2
56674,5,10,13,5,3
56675,5,10,13,5,4
56676,5,10,13,5,5
56677,5,10,13,5,6
56678,5,10,13,5,7
56679,5,10,13,5,8
56680,5,10,13,6,1
56681,5,10,13,6,2
56682,5,10,13,6,3
56683,5,10,13,6,4
56684,5,10,13,6,5
56685,5,10,13,6,6
56686,5,10,13,6,7
56687,5,10,13,6,8
56688,5,10,14,1,1
56689,5,10,14,1,2
56690,5,10,14,1,3
56691,5,10,14,1,4
56692,5,10,14,1,5
56693,5,10,14,1,6
56694,5,10,14,1,7
56695,5,10,14,1,8
56696,5,10,14,2,1
56697,5,10,14,2,2
56698,5,10,14,2,3
56699,5,10,14,2,4
56700,5,10,14,2,5
56701,5,10,14,2,6
56702,5,10,14,2,7
56703,5,10,14,2,8
56704,5,10,14,3,1
56705,5,10,14,3,2
56706,5,10,14,3,3
56707,5,10,14,3,4
56708,5,10,14,3,5
56709,5,10,14,3,6
56710,5,10,14,3,7
56711,5,10,14,3,8
56712,5,10,14,4,1
56713,5,10,14,4,2
56714,5,10,14,4,3
56715,5,10,14,4,4
56716,5,10,14,4,5
56717,5,10,14,4,6
56718,5,10,14,4,7
56719,5,10,14,4,8
56720,5,10,14,5,1
56721,5,10,14,5,2
56722,5,10,14,5,3
56723,5,10,14,5,4
56724,5,10,14,5,5
56725,5,10,14,5,6
56726,5,10,14,5,7
56727,5,10,14,5,8
56728,5,10,14,6,1
56729,5,10,14,6,2
56730,5,10,14,6,3
56731,5,10,14,6,4
56732,5,10,14,6,5
56733,5,10,14,6,6
56734,5,10,14,6,7
56735,5,10,14,6,8
56736,5,10,15,1,1
56737,5,10,15,1,2
56738,5,10,15,1,3
56739,5,10,15,1,4
56740,5,10,15,1,5
56741,5,10,15,1,6
56742,5,10,15,1,7
56743,5,10,15,1,8
56744,5,10,15,2,1
56745,5,10,15,2,2
56746,5,10,15,2,3
56747,5,10,15,2,4
56748,5,10,15,2,5
56749,5,10,15,2,6
56750,5,10,15,2,7
56751,5,10,15,2,8
56752,5,10,15,3,1
56753,5,10,15,3,2
56754,5,10,15,3,3
56755,5,10,15,3,4
56756,5,10,15,3,5
56757,5,10,15,3,6
56758,5,10,15,3,7
56759,5,10,15,3,8
56760,5,10,15,4,1
56761,5,10,15,4,2
56762,5,10,15,4,3
56763,5,10,15,4,4
56764,5,10,15,4,5
56765,5,10,15,4,6
56766,5,10,15,4,7
56767,5,10,15,4,8
56768,5,10,15,5,1
56769,5,10,15,5,2
56770,5,10,15,5,3
56771,5,10,15,5,4
56772,5,10,15,5,5
56773,5,10,15,5,6
56774,5,10,15,5,7
56775,5,10,15,5,8
56776,5,10,15,6,1
56777,5,10,15,6,2
56778,5,10,15,6,3
56779,5,10,15,6,4
56780,5,10,15,6,5
56781,5,10,15,6,6
56782,5,10,15,6,7
56783,5,10,15,6,8
56784,5,10,16,1,1
56785,5,10,16,1,2
56786,5,10,16,1,3
56787,5,10,16,1,4
56788,5,10,16,1,5
56789,5,10,16,1,6
56790,5,10,16,1,7
56791,5,10,16,1,8
56792,5,10,16,2,1
56793,5,10,16,2,2
56794,5,10,16,2,3
56795,5,10,16,2,4
56796,5,10,16,2,5
56797,5,10,16,2,6
56798,5,10,16,2,7
56799,5,10,16,2,8
56800,5,10,16,3,1
56801,5,10,16,3,2
56802,5,10,16,3,3
56803,5,10,16,3,4
56804,5,10,16,3,5
56805,5,10,16,3,6
56806,5,10,16,3,7
56807,5,10,16,3,8
56808,5,10,16,4,1
56809,5,10,16,4,2
56810,5,10,16,4,3
56811,5,10,16,4,4
56812,5,10,16,4,5
56813,5,10,16,4,6
56814,5,10,16,4,7
56815,5,10,16,4,8
56816,5,10,16,5,1
56817,5,10,16,5,2
56818,5,10,16,5,3
56819,5,10,16,5,4
56820,5,10,16,5,5
56821,5,10,16,5,6
56822,5,10,16,5,7
56823,5,10,16,5,8
56824,5,10,16,6,1
56825,5,10,16,6,2
56826,5,10,16,6,3
56827,5,10,16,6,4
56828,5,10,16,6,5
56829,5,10,16,6,6
56830,5,10,16,6,7
56831,5,10,16,6,8
56832,5,11,1,1,1
56833,5,11,1,1,2
56834,5,11,1,1,3
56835,5,11,1,1,4
56836,5,11,1,1,5
56837,5,11,1,1,6
56838,5,11,1,1,7
56839,5,11,1,1,8
56840,5,11,1,2,1
56841,5,11,1,2,2
56842,5,11,1,2,3
56843,5,11,1,2,4
56844,5,11,1,2,5
56845,5,11,1,2,6
56846,5,11,1,2,7
56847,5,11,1,2,8
56848,5,11,1,3,1
56849,5,11,1,3,2
56850,5,11,1,3,3
56851,5,11,1,3,4
56852,5,11,1,3,5
56853,5,11,1,3,6
56854,5,11,1,3,7
56855,5,11,1,3,8
56856,5,11,1,4,1
56857,5,11,1,4,2
56858,5,11,1,4,3
56859,5,11,1,4,4
56860,5,11,1,4,5
56861,5,11,1,4,6
56862,5,11,1,4,7
56863,5,11,1,4,8
56864,5,11,1,5,1
56865,5,11,1,5,2
56866,5,11,1,5,3
56867,5,11,1,5,4
56868,5,11,1,5,5
56869,5,11,1,5,6
56870,5,11,1,5,7
56871,5,11,1,5,8
56872,5,11,1,6,1
56873,5,11,1,6,2
56874,5,11,1,6,3
56875,5,11,1,6,4
56876,5,11,1,6,5
56877,5,11,1,6,6
56878,5,11,1,6,7
56879,5,11,1,6,8
56880,5,11,2,1,1
56881,5,11,2,1,2
56882,5,11,2,1,3
56883,5,11,2,1,4
56884,5,11,2,1,5
56885,5,11,2,1,6
56886,5,11,2,1,7
56887,5,11,2,1,8
56888,5,11,2,2,1
56889,5,11,2,2,2
56890,5,11,2,2,3
56891,5,11,2,2,4
56892,5,11,2,2,5
56893,5,11,2,2,6
56894,5,11,2,2,7
56895,5,11,2,2,8
56896,5,11,2,3,1
56897,5,11,2,3,2
56898,5,11,2,3,3
56899,5,11,2,3,4
56900,5,11,2,3,5
56901,5,11,2,3,6
56902,5,11,2,3,7
56903,5,11,2,3,8
56904,5,11,2,4,1
56905,5,11,2,4,2
56906,5,11,2,4,3
56907,5,11,2,4,4
56908,5,11,2,4,5
56909,5,11,2,4,6
56910,5,11,2,4,7
56911,5,11,2,4,8
56912,5,11,2,5,1
56913,5,11,2,5,2
56914,5,11,2,5,3
56915,5,11,2,5,4
56916,5,11,2,5,5
56917,5,11,2,5,6
56918,5,11,2,5,7
56919,5,11,2,5,8
56920,5,11,2,6,1
56921,5,11,2,6,2
56922,5,11,2,6,3
56923,5,11,2,6,4
56924,5,11,2,6,5
56925,5,11,2,6,6
56926,5,11,2,6,7
56927,5,11,2,6,8
56928,5,11,3,1,1
56929,5,11,3,1,2
56930,5,11,3,1,3
56931,5,11,3,1,4
56932,5,11,3,1,5
56933,5,11,3,1,6
56934,5,11,3,1,7
56935,5,11,3,1,8
56936,5,11,3,2,1
56937,5,11,3,2,2
56938,5,11,3,2,3
56939,5,11,3,2,4
56940,5,11,3,2,5
56941,5,11,3,2,6
56942,5,11,3,2,7
56943,5,11,3,2,8
56944,5,11,3,3,1
56945,5,11,3,3,2
56946,5,11,3,3,3
56947,5,11,3,3,4
56948,5,11,3,3,5
56949,5,11,3,3,6
56950,5,11,3,3,7
56951,5,11,3,3,8
56952,5,11,3,4,1
56953,5,11,3,4,2
56954,5,11,3,4,3
56955,5,11,3,4,4
56956,5,11,3,4,5
56957,5,11,3,4,6
56958,5,11,3,4,7
56959,5,11,3,4,8
56960,5,11,3,5,1
56961,5,11,3,5,2
56962,5,11,3,5,3
56963,5,11,3,5,4
56964,5,11,3,5,5
56965,5,11,3,5,6
56966,5,11,3,5,7
56967,5,11,3,5,8
56968,5,11,3,6,1
56969,5,11,3,6,2
56970,5,11,3,6,3
56971,5,11,3,6,4
56972,5,11,3,6,5
56973,5,11,3,6,6
56974,5,11,3,6,7
56975,5,11,3,6,8
56976,5,11,4,1,1
56977,5,11,4,1,2
56978,5,11,4,1,3
56979,5,11,4,1,4
56980,5,11,4,1,5
56981,5,11,4,1,6
56982,5,11,4,1,7
56983,5,11,4,1,8
56984,5,11,4,2,1
56985,5,11,4,2,2
56986,5,11,4,2,3
56987,5,11,4,2,4
56988,5,11,4,2,5
56989,5,11,4,2,6
56990,5,11,4,2,7
56991,5,11,4,2,8
56992,5,11,4,3,1
56993,5,11,4,3,2
56994,5,11,4,3,3
56995,5,11,4,3,4
56996,5,11,4,3,5
56997,5,11,4,3,6
56998,5,11,4,3,7
56999,5,11,4,3,8
57000,5,11,4,4,1
57001,5,11,4,4,2
57002,5,11,4,4,3
57003,5,11,4,4,4
57004,5,11,4,4,5
57005,5,11,4,4,6
57006,5,11,4,4,7
57007,5,11,4,4,8
57008,5,11,4,5,1
57009,5,11,4,5,2
57010,5,11,4,5,3
57011,5,11,4,5,4
57012,5,11,4,5,5
57013,5,11,4,5,6
57014,5,11,4,5,7
57015,5,11,4,5,8
57016,5,11,4,6,1
57017,5,11,4,6,2
57018,5,11,4,6,3
57019,5,11,4,6,4
57020,5,11,4,6,5
57021,5,11,4,6,6
57022,5,11,4,6,7
57023,5,11,4,6,8
57024,5,11,5,1,1
57025,5,11,5,1,2
57026,5,11,5,1,3
57027,5,11,5,1,4
57028,5,11,5,1,5
57029,5,11,5,1,6
57030,5,11,5,1,7
57031,5,11,5,1,8
57032,5,11,5,2,1
57033,5,11,5,2,2
57034,5,11,5,2,3
57035,5,11,5,2,4
57036,5,11,5,2,5
57037,5,11,5,2,6
57038,5,11,5,2,7
57039,5,11,5,2,8
57040,5,11,5,3,1
57041,5,11,5,3,2
57042,5,11,5,3,3
57043,5,11,5,3,4
57044,5,11,5,3,5
57045,5,11,5,3,6
57046,5,11,5,3,7
57047,5,11,5,3,8
57048,5,11,5,4,1
57049,5,11,5,4,2
57050,5,11,5,4,3
57051,5,11,5,4,4
57052,5,11,5,4,5
57053,5,11,5,4,6
57054,5,11,5,4,7
57055,5,11,5,4,8
57056,5,11,5,5,1
57057,5,11,5,5,2
57058,5,11,5,5,3
57059,5,11,5,5,4
57060,5,11,5,5,5
57061,5,11,5,5,6
57062,5,11,5,5,7
57063,5,11,5,5,8
57064,5,11,5,6,1
57065,5,11,5,6,2
57066,5,11,5,6,3
57067,5,11,5,6,4
57068,5,11,5,6,5
57069,5,11,5,6,6
57070,5,11,5,6,7
57071,5,11,5,6,8
57072,5,11,6,1,1
57073,5,11,6,1,2
57074,5,11,6,1,3
57075,5,11,6,1,4
57076,5,11,6,1,5
57077,5,11,6,1,6
57078,5,11,6,1,7
57079,5,11,6,1,8
57080,5,11,6,2,1
57081,5,11,6,2,2
57082,5,11,6,2,3
57083,5,11,6,2,4
57084,5,11,6,2,5
57085,5,11,6,2,6
57086,5,11,6,2,7
57087,5,11,6,2,8
57088,5,11,6,3,1
57089,5,11,6,3,2
57090,5,11,6,3,3
57091,5,11,6,3,4
57092,5,11,6,3,5
57093,5,11,6,3,6
57094,5,11,6,3,7
57095,5,11,6,3,8
57096,5,11,6,4,1
57097,5,11,6,4,2
57098,5,11,6,4,3
57099,5,11,6,4,4
57100,5,11,6,4,5
57101,5,11,6,4,6
57102,5,11,6,4,7
57103,5,11,6,4,8
57104,5,11,6,5,1
57105,5,11,6,5,2
57106,5,11,6,5,3
57107,5,11,6,5,4
57108,5,11,6,5,5
57109,5,11,6,5,6
57110,5,11,6,5,7
57111,5,11,6,5,8
57112,5,11,6,6,1
57113,5,11,6,6,2
57114,5,11,6,6,3
57115,5,11,6,6,4
57116,5,11,6,6,5
57117,5,11,6,6,6
57118,5,11,6,6,7
57119,5,11,6,6,8
57120,5,11,7,1,1
57121,5,11,7,1,2
57122,5,11,7,1,3
57123,5,11,7,1,4
57124,5,11,7,1,5
57125,5,11,7,1,6
57126,5,11,7,1,7
57127,5,11,7,1,8
57128,5,11,7,2,1
57129,5,11,7,2,2
57130,5,11,7,2,3
57131,5,11,7,2,4
57132,5,11,7,2,5
57133,5,11,7,2,6
57134,5,11,7,2,7
57135,5,11,7,2,8
57136,5,11,7,3,1
57137,5,11,7,3,2
57138,5,11,7,3,3
57139,5,11,7,3,4
57140,5,11,7,3,5
57141,5,11,7,3,6
57142,5,11,7,3,7
57143,5,11,7,3,8
57144,5,11,7,4,1
57145,5,11,7,4,2
57146,5,11,7,4,3
57147,5,11,7,4,4
57148,5,11,7,4,5
57149,5,11,7,4,6
57150,5,11,7,4,7
57151,5,11,7,4,8
57152,5,11,7,5,1
57153,5,11,7,5,2
57154,5,11,7,5,3
57155,5,11,7,5,4
57156,5,11,7,5,5
57157,5,11,7,5,6
57158,5,11,7,5,7
57159,5,11,7,5,8
57160,5,11,7,6,1
57161,5,11,7,6,2
57162,5,11,7,6,3
57163,5,11,7,6,4
57164,5,11,7,6,5
57165,5,11,7,6,6
57166,5,11,7,6,7
57167,5,11,7,6,8
57168,5,11,8,1,1
57169,5,11,8,1,2
57170,5,11,8,1,3
57171,5,11,8,1,4
57172,5,11,8,1,5
57173,5,11,8,1,6
57174,5,11,8,1,7
57175,5,11,8,1,8
57176,5,11,8,2,1
57177,5,11,8,2,2
57178,5,11,8,2,3
57179,5,11,8,2,4
57180,5,11,8,2,5
57181,5,11,8,2,6
57182,5,11,8,2,7
57183,5,11,8,2,8
57184,5,11,8,3,1
57185,5,11,8,3,2
57186,5,11,8,3,3
57187,5,11,8,3,4
57188,5,11,8,3,5
57189,5,11,8,3,6
57190,5,11,8,3,7
57191,5,11,8,3,8
57192,5,11,8,4,1
57193,5,11,8,4,2
57194,5,11,8,4,3
57195,5,11,8,4,4
57196,5,11,8,4,5
57197,5,11,8,4,6
57198,5,11,8,4,7
57199,5,11,8,4,8
57200,5,11,8,5,1
57201,5,11,8,5,2
57202,5,11,8,5,3
57203,5,11,8,5,4
57204,5,11,8,5,5
57205,5,11,8,5,6
57206,5,11,8,5,7
57207,5,11,8,5,8
57208,5,11,8,6,1
57209,5,11,8,6,2
57210,5,11,8,6,3
57211,5,11,8,6,4
57212,5,11,8,6,5
57213,5,11,8,6,6
57214,5,11,8,6,7
57215,5,11,8,6,8
57216,5,11,9,1,1
57217,5,11,9,1,2
57218,5,11,9,1,3
57219,5,11,9,1,4
57220,5,11,9,1,5
57221,5,11,9,1,6
57222,5,11,9,1,7
57223,5,11,9,1,8
57224,5,11,9,2,1
57225,5,11,9,2,2
57226,5,11,9,2,3
57227,5,11,9,2,4
57228,5,11,9,2,5
57229,5,11,9,2,6
57230,5,11,9,2,7
57231,5,11,9,2,8
57232,5,11,9,3,1
57233,5,11,9,3,2
57234,5,11,9,3,3
57235,5,11,9,3,4
57236,5,11,9,3,5
57237,5,11,9,3,6
57238,5,11,9,3,7
57239,5,11,9,3,8
57240,5,11,9,4,1
57241,5,11,9,4,2
57242,5,11,9,4,3
57243,5,11,9,4,4
57244,5,11,9,4,5
57245,5,11,9,4,6
57246,5,11,9,4,7
57247,5,11,9,4,8
57248,5,11,9,5,1
57249,5,11,9,5,2
57250,5,11,9,5,3
57251,5,11,9,5,4
57252,5,11,9,5,5
57253,5,11,9,5,6
57254,5,11,9,5,7
57255,5,11,9,5,8
57256,5,11,9,6,1
57257,5,11,9,6,2
57258,5,11,9,6,3
57259,5,11,9,6,4
57260,5,11,9,6,5
57261,5,11,9,6,6
57262,5,11,9,6,7
57263,5,11,9,6,8
57264,5,11,10,1,1
57265,5,11,10,1,2
57266,5,11,10,1,3
57267,5,11,10,1,4
57268,5,11,10,1,5
57269,5,11,10,1,6
57270,5,11,10,1,7
57271,5,11,10,1,8
57272,5,11,10,2,1
57273,5,11,10,2,2
57274,5,11,10,2,3
57275,5,11,10,2,4
57276,5,11,10,2,5
57277,5,11,10,2,6
57278,5,11,10,2,7
57279,5,11,10,2,8
57280,5,11,10,3,1
57281,5,11,10,3,2
57282,5,11,10,3,3
57283,5,11,10,3,4
57284,5,11,10,3,5
57285,5,11,10,3,6
57286,5,11,10,3,7
57287,5,11,10,3,8
57288,5,11,10,4,1
57289,5,11,10,4,2
57290,5,11,10,4,3
57291,5,11,10,4,4
57292,5,11,10,4,5
57293,5,11,10,4,6
57294,5,11,10,4,7
57295,5,11,10,4,8
57296,5,11,10,5,1
57297,5,11,10,5,2
57298,5,11,10,5,3
57299,5,11,10,5,4
57300,5,11,10,5,5
57301,5,11,10,5,6
57302,5,11,10,5,7
57303,5,11,10,5,8
57304,5,11,10,6,1
57305,5,11,10,6,2
57306,5,11,10,6,3
57307,5,11,10,6,4
57308,5,11,10,6,5
57309,5,11,10,6,6
57310,5,11,10,6,7
57311,5,11,10,6,8
57312,5,11,11,1,1
57313,5,11,11,1,2
57314,5,11,11,1,3
57315,5,11,11,1,4
57316,5,11,11,1,5
57317,5,11,11,1,6
57318,5,11,11,1,7
57319,5,11,11,1,8
57320,5,11,11,2,1
57321,5,11,11,2,2
57322,5,11,11,2,3
57323,5,11,11,2,4
57324,5,11,11,2,5
57325,5,11,11,2,6
57326,5,11,11,2,7
57327,5,11,11,2,8
57328,5,11,11,3,1
57329,5,11,11,3,2
57330,5,11,11,3,3
57331,5,11,11,3,4
57332,5,11,11,3,5
57333,5,11,11,3,6
57334,5,11,11,3,7
57335,5,11,11,3,8
57336,5,11,11,4,1
57337,5,11,11,4,2
57338,5,11,11,4,3
57339,5,11,11,4,4
57340,5,11,11,4,5
57341,5,11,11,4,6
57342,5,11,11,4,7
57343,5,11,11,4,8
57344,5,11,11,5,1
57345,5,11,11,5,2
57346,5,11,11,5,3
57347,5,11,11,5,4
57348,5,11,11,5,5
57349,5,11,11,5,6
57350,5,11,11,5,7
57351,5,11,11,5,8
57352,5,11,11,6,1
57353,5,11,11,6,2
57354,5,11,11,6,3
57355,5,11,11,6,4
57356,5,11,11,6,5
57357,5,11,11,6,6
57358,5,11,11,6,7
57359,5,11,11,6,8
57360,5,11,12,1,1
57361,5,11,12,1,2
57362,5,11,12,1,3
57363,5,11,12,1,4
57364,5,11,12,1,5
57365,5,11,12,1,6
57366,5,11,12,1,7
57367,5,11,12,1,8
57368,5,11,12,2,1
57369,5,11,12,2,2
57370,5,11,12,2,3
57371,5,11,12,2,4
57372,5,11,12,2,5
57373,5,11,12,2,6
57374,5,11,12,2,7
57375,5,11,12,2,8
57376,5,11,12,3,1
57377,5,11,12,3,2
57378,5,11,12,3,3
57379,5,11,12,3,4
57380,5,11,12,3,5
57381,5,11,12,3,6
57382,5,11,12,3,7
57383,5,11,12,3,8
57384,5,11,12,4,1
57385,5,11,12,4,2
57386,5,11,12,4,3
57387,5,11,12,4,4
57388,5,11,12,4,5
57389,5,11,12,4,6
57390,5,11,12,4,7
57391,5,11,12,4,8
57392,5,11,12,5,1
57393,5,11,12,5,2
57394,5,11,12,5,3
57395,5,11,12,5,4
57396,5,11,12,5,5
57397,5,11,12,5,6
57398,5,11,12,5,7
57399,5,11,12,5,8
57400,5,11,12,6,1
57401,5,11,12,6,2
57402,5,11,12,6,3
57403,5,11,12,6,4
57404,5,11,12,6,5
57405,5,11,12,6,6
57406,5,11,12,6,7
57407,5,11,12,6,8
57408,5,11,13,1,1
57409,5,11,13,1,2
57410,5,11,13,1,3
57411,5,11,13,1,4
57412,5,11,13,1,5
57413,5,11,13,1,6
57414,5,11,13,1,7
57415,5,11,13,1,8
57416,5,11,13,2,1
57417,5,11,13,2,2
57418,5,11,13,2,3
57419,5,11,13,2,4
57420,5,11,13,2,5
57421,5,11,13,2,6
57422,5,11,13,2,7
57423,5,11,13,2,8
57424,5,11,13,3,1
57425,5,11,13,3,2
57426,5,11,13,3,3
57427,5,11,13,3,4
57428,5,11,13,3,5
57429,5,11,13,3,6
57430,5,11,13,3,7
57431,5,11,13,3,8
57432,5,11,13,4,1
57433,5,11,13,4,2
57434,5,11,13,4,3
57435,5,11,13,4,4
57436,5,11,13,4,5
57437,5,11,13,4,6
57438,5,11,13,4,7
57439,5,11,13,4,8
57440,5,11,13,5,1
57441,5,11,13,5,2
57442,5,11,13,5,3
57443,5,11,13,5,4
57444,5,11,13,5,5
57445,5,11,13,5,6
57446,5,11,13,5,7
57447,5,11,13,5,8
57448,5,11,13,6,1
57449,5,11,13,6,2
57450,5,11,13,6,3
57451,5,11,13,6,4
57452,5,11,13,6,5
57453,5,11,13,6,6
57454,5,11,13,6,7
57455,5,11,13,6,8
57456,5,11,14,1,1
57457,5,11,14,1,2
57458,5,11,14,1,3
57459,5,11,14,1,4
57460,5,11,14,1,5
57461,5,11,14,1,6
